graph_name,graph_order,graph_size,fitness_value,elapsed_time(microsecond)
MANN-a9,47,919,8,30725
MANN-a9,47,919,8,30313
MANN-a9,47,919,7,32054
MANN-a9,47,919,7,33951
MANN-a9,47,919,8,30261
MANN-a9,47,919,8,31270
MANN-a9,47,919,7,33356
MANN-a9,47,919,7,30011
MANN-a9,47,919,7,33271
MANN-a9,47,919,7,30185
MANN-a9,47,919,8,30065
MANN-a9,47,919,7,31520
MANN-a9,47,919,7,30891
MANN-a9,47,919,6,32148
MANN-a9,47,919,7,32367
MANN-a9,47,919,8,30837
MANN-a9,47,919,8,30376
MANN-a9,47,919,8,30382
MANN-a9,47,919,7,30745
MANN-a9,47,919,7,32782
MANN-a9,47,919,7,28834
MANN-a9,47,919,7,28704
MANN-a9,47,919,8,28071
MANN-a9,47,919,8,27667
MANN-a9,47,919,8,27536
MANN-a9,47,919,8,26284
MANN-a9,47,919,6,28509
MANN-a9,47,919,7,27687
MANN-a9,47,919,8,26289
MANN-a9,47,919,7,28885
