graph_name,graph_order,graph_size,fitness_value,elapsed_time(microsecond)
C125-9,127,6964,6,499201
C125-9,127,6964,7,462077
C125-9,127,6964,7,465143
C125-9,127,6964,6,445476
C125-9,127,6964,6,454957
C125-9,127,6964,6,455141
C125-9,127,6964,6,487878
C125-9,127,6964,6,457393
C125-9,127,6964,6,478178
C125-9,127,6964,6,460066
C125-9,127,6964,6,461092
C125-9,127,6964,6,477037
C125-9,127,6964,8,445521
C125-9,127,6964,8,449028
C125-9,127,6964,6,467090
C125-9,127,6964,6,477540
C125-9,127,6964,6,443777
C125-9,127,6964,7,477140
C125-9,127,6964,6,475232
C125-9,127,6964,7,441220
C125-9,127,6964,7,450559
C125-9,127,6964,7,501117
C125-9,127,6964,6,460854
C125-9,127,6964,6,495448
C125-9,127,6964,6,479802
C125-9,127,6964,6,448445
C125-9,127,6964,7,502141
C125-9,127,6964,6,535754
C125-9,127,6964,6,492649
C125-9,127,6964,6,466430
