graph_name,graph_order,graph_size,fitness_value,elapsed_time(microsecond)
hor__131,436,2139,178,1886344
hor__131,436,2139,178,1864040
hor__131,436,2139,178,1943251
hor__131,436,2139,178,2008922
hor__131,436,2139,178,2005664
hor__131,436,2139,178,1977675
hor__131,436,2139,178,1899450
hor__131,436,2139,178,1921884
hor__131,436,2139,178,1881691
hor__131,436,2139,178,1935239
hor__131,436,2139,178,1873530
hor__131,436,2139,178,1873092
hor__131,436,2139,178,1931063
hor__131,436,2139,178,2015822
hor__131,436,2139,178,1938046
hor__131,436,2139,178,1867536
hor__131,436,2139,178,1877692
hor__131,436,2139,178,1937201
hor__131,436,2139,178,1908768
hor__131,436,2139,178,1940208
hor__131,436,2139,178,1904651
hor__131,436,2139,178,1929032
hor__131,436,2139,178,1989923
hor__131,436,2139,178,1954802
hor__131,436,2139,178,1934478
hor__131,436,2139,178,1986379
hor__131,436,2139,178,1941122
hor__131,436,2139,178,1999275
hor__131,436,2139,178,1938636
hor__131,436,2139,178,1935918
