graph_name,graph_order,graph_size,fitness_value,elapsed_time(microsecond)
cavity03,319,4238,29,1379220
cavity03,319,4238,30,1336360
cavity03,319,4238,30,1297184
cavity03,319,4238,30,1329792
cavity03,319,4238,30,1449389
cavity03,319,4238,30,1443855
cavity03,319,4238,30,1346867
cavity03,319,4238,30,1320257
cavity03,319,4238,30,1377290
cavity03,319,4238,30,1440989
cavity03,319,4238,30,1316575
cavity03,319,4238,30,1333650
cavity03,319,4238,30,1311893
cavity03,319,4238,30,1404985
cavity03,319,4238,30,1347326
cavity03,319,4238,30,1363886
cavity03,319,4238,30,1310727
cavity03,319,4238,30,1511641
cavity03,319,4238,30,1478818
cavity03,319,4238,30,1355901
cavity03,319,4238,30,1515609
cavity03,319,4238,30,1680043
cavity03,319,4238,30,1575658
cavity03,319,4238,30,1595694
cavity03,319,4238,29,1503398
cavity03,319,4238,29,1383453
cavity03,319,4238,30,1455129
cavity03,319,4238,30,1779504
cavity03,319,4238,30,1748375
cavity03,319,4238,30,1853633
