graph_name,graph_order,graph_size,fitness_value,elapsed_time(microsecond)
shl____0,665,1683,294,4674985
shl____0,665,1683,294,4563486
shl____0,665,1683,294,4579811
shl____0,665,1683,294,4546632
shl____0,665,1683,294,4541828
shl____0,665,1683,294,4589137
shl____0,665,1683,294,4589680
shl____0,665,1683,294,4617735
shl____0,665,1683,294,4620215
shl____0,665,1683,294,4521231
shl____0,665,1683,294,4574494
shl____0,665,1683,294,4617806
shl____0,665,1683,294,4685948
shl____0,665,1683,294,4711980
shl____0,665,1683,294,4654449
shl____0,665,1683,294,4554231
shl____0,665,1683,294,4544933
shl____0,665,1683,294,4570890
shl____0,665,1683,294,4570688
shl____0,665,1683,294,4561344
shl____0,665,1683,294,4562934
shl____0,665,1683,294,4554268
shl____0,665,1683,294,4557161
shl____0,665,1683,294,4650151
shl____0,665,1683,294,4718895
shl____0,665,1683,294,4667312
shl____0,665,1683,294,4686561
shl____0,665,1683,294,4643668
shl____0,665,1683,294,4749052
shl____0,665,1683,294,4628450
