graph_name,graph_order,graph_size,fitness_value,elapsed_time(microsecond)
rw496,498,1424,280,2504869
rw496,498,1424,280,2477133
rw496,498,1424,280,2400474
rw496,498,1424,280,2581328
rw496,498,1424,280,2509379
rw496,498,1424,280,2440262
rw496,498,1424,280,2452914
rw496,498,1424,280,2435990
rw496,498,1424,280,2405344
rw496,498,1424,280,2413578
rw496,498,1424,280,2396924
rw496,498,1424,280,2473729
rw496,498,1424,280,2432576
rw496,498,1424,280,2436902
rw496,498,1424,280,2421213
rw496,498,1424,280,2588558
rw496,498,1424,280,2461471
rw496,498,1424,280,2426564
rw496,498,1424,280,2475696
rw496,498,1424,280,2404937
rw496,498,1424,280,2407322
rw496,498,1424,280,2430527
rw496,498,1424,280,2476436
rw496,498,1424,280,2413911
rw496,498,1424,280,2487836
rw496,498,1424,280,2441340
rw496,498,1424,280,2402908
rw496,498,1424,280,2463944
rw496,498,1424,280,2406648
rw496,498,1424,280,2441978
