graph_name,graph_order,graph_size,fitness_value,elapsed_time(microsecond)
str____0,365,2447,221,1394234
str____0,365,2447,221,1408324
str____0,365,2447,221,1376473
str____0,365,2447,221,1375411
str____0,365,2447,221,1467360
str____0,365,2447,221,1492753
str____0,365,2447,221,1398469
str____0,365,2447,221,1402457
str____0,365,2447,221,1442617
str____0,365,2447,221,1442904
str____0,365,2447,221,1379924
str____0,365,2447,221,1400618
str____0,365,2447,221,1422795
str____0,365,2447,221,1380356
str____0,365,2447,221,1470784
str____0,365,2447,221,1445804
str____0,365,2447,221,1421138
str____0,365,2447,221,1393058
str____0,365,2447,221,1380939
str____0,365,2447,221,1447842
str____0,365,2447,221,1412215
str____0,365,2447,221,1438341
str____0,365,2447,221,1416453
str____0,365,2447,221,1400848
str____0,365,2447,221,1404185
str____0,365,2447,221,1392424
str____0,365,2447,221,1476746
str____0,365,2447,221,1389120
str____0,365,2447,221,1415592
str____0,365,2447,221,1498977
