graph_name,graph_order,graph_size,fitness_value,elapsed_time(microsecond)
jagmesh8,1143,3163,681,15372542
jagmesh8,1143,3163,681,15327772
jagmesh8,1143,3163,681,15584619
jagmesh8,1143,3163,681,15227656
jagmesh8,1143,3163,681,15325342
jagmesh8,1143,3163,681,15335604
jagmesh8,1143,3163,681,15386973
jagmesh8,1143,3163,681,15293636
jagmesh8,1143,3163,681,15292844
jagmesh8,1143,3163,681,15211557
jagmesh8,1143,3163,681,15362481
jagmesh8,1143,3163,681,15373216
jagmesh8,1143,3163,681,15398153
jagmesh8,1143,3163,681,15180236
jagmesh8,1143,3163,681,15538845
jagmesh8,1143,3163,681,15487231
jagmesh8,1143,3163,681,15442511
jagmesh8,1143,3163,681,15207444
jagmesh8,1143,3163,681,15302167
jagmesh8,1143,3163,681,15095401
jagmesh8,1143,3163,681,15235112
jagmesh8,1143,3163,681,15448969
jagmesh8,1143,3163,681,15353641
jagmesh8,1143,3163,681,15465572
jagmesh8,1143,3163,681,15463515
jagmesh8,1143,3163,681,15406090
jagmesh8,1143,3163,681,15351760
jagmesh8,1143,3163,681,15306296
jagmesh8,1143,3163,681,15335148
jagmesh8,1143,3163,681,15373297
