graph_name,graph_order,graph_size,fitness_value,elapsed_time(microsecond)
mbeaflw,489,41687,7,10754226
mbeaflw,489,41687,8,9725710
mbeaflw,489,41687,7,11586702
mbeaflw,489,41687,7,10437104
mbeaflw,489,41687,8,9261550
mbeaflw,489,41687,8,9223717
mbeaflw,489,41687,8,9153922
mbeaflw,489,41687,6,10923926
mbeaflw,489,41687,8,9683470
mbeaflw,489,41687,7,12015345
mbeaflw,489,41687,8,9496379
mbeaflw,489,41687,6,10998234
mbeaflw,489,41687,7,10465408
mbeaflw,489,41687,8,9347558
mbeaflw,489,41687,6,10473726
mbeaflw,489,41687,7,10836855
mbeaflw,489,41687,7,12058666
mbeaflw,489,41687,7,10992798
mbeaflw,489,41687,7,13360872
mbeaflw,489,41687,8,9560749
mbeaflw,489,41687,7,10522420
mbeaflw,489,41687,6,11057654
mbeaflw,489,41687,8,9281436
mbeaflw,489,41687,6,10847900
mbeaflw,489,41687,7,10832977
mbeaflw,489,41687,6,10577534
mbeaflw,489,41687,7,10902934
mbeaflw,489,41687,8,9355861
mbeaflw,489,41687,6,10884769
mbeaflw,489,41687,7,11307187
