graph_name,graph_order,graph_size,fitness_value,elapsed_time(microsecond)
shl__400,665,1710,309,4555207
shl__400,665,1710,309,4522733
shl__400,665,1710,309,4512689
shl__400,665,1710,309,4580917
shl__400,665,1710,309,4516963
shl__400,665,1710,309,4602269
shl__400,665,1710,309,4568266
shl__400,665,1710,309,4612376
shl__400,665,1710,309,4659070
shl__400,665,1710,309,4501964
shl__400,665,1710,309,4604604
shl__400,665,1710,309,4508331
shl__400,665,1710,309,4520955
shl__400,665,1710,309,4536005
shl__400,665,1710,309,4491937
shl__400,665,1710,309,4548691
shl__400,665,1710,309,4526919
shl__400,665,1710,309,4553443
shl__400,665,1710,309,4535639
shl__400,665,1710,309,4585460
shl__400,665,1710,309,4532019
shl__400,665,1710,309,4537123
shl__400,665,1710,309,4634461
shl__400,665,1710,309,4665423
shl__400,665,1710,309,4643815
shl__400,665,1710,309,4627047
shl__400,665,1710,309,4651237
shl__400,665,1710,309,4563375
shl__400,665,1710,309,4596511
shl__400,665,1710,309,4726855
