graph_name,graph_order,graph_size,fitness_value,elapsed_time(microsecond)
rbs480b,482,16401,49,6558685
rbs480b,482,16401,55,7115768
rbs480b,482,16401,61,5242883
rbs480b,482,16401,58,6745558
rbs480b,482,16401,61,5026442
rbs480b,482,16401,54,6776283
rbs480b,482,16401,60,6926206
rbs480b,482,16401,51,7772998
rbs480b,482,16401,57,6644287
rbs480b,482,16401,59,6581643
rbs480b,482,16401,58,7373873
rbs480b,482,16401,59,8454925
rbs480b,482,16401,54,7460681
rbs480b,482,16401,50,7260763
rbs480b,482,16401,61,4844486
rbs480b,482,16401,54,7301687
rbs480b,482,16401,51,6807624
rbs480b,482,16401,54,6882412
rbs480b,482,16401,61,4836149
rbs480b,482,16401,56,7306998
rbs480b,482,16401,59,6202038
rbs480b,482,16401,50,7258018
rbs480b,482,16401,61,4830960
rbs480b,482,16401,54,7117030
rbs480b,482,16401,60,6350988
rbs480b,482,16401,52,7390993
rbs480b,482,16401,56,6968380
rbs480b,482,16401,54,7152338
rbs480b,482,16401,58,7054291
rbs480b,482,16401,53,7421984
