graph_name,graph_order,graph_size,fitness_value,elapsed_time(microsecond)
tols90,92,1450,5,115274
tols90,92,1450,5,98214
tols90,92,1450,6,91139
tols90,92,1450,6,89882
tols90,92,1450,6,86219
tols90,92,1450,6,86705
tols90,92,1450,6,87911
tols90,92,1450,6,93320
tols90,92,1450,6,91577
tols90,92,1450,5,94250
tols90,92,1450,6,87022
tols90,92,1450,6,87895
tols90,92,1450,6,87841
tols90,92,1450,5,89618
tols90,92,1450,5,95665
tols90,92,1450,5,98222
tols90,92,1450,6,87455
tols90,92,1450,6,88475
tols90,92,1450,6,88058
tols90,92,1450,6,87131
tols90,92,1450,6,85918
tols90,92,1450,6,88981
tols90,92,1450,5,93312
tols90,92,1450,6,89437
tols90,92,1450,6,98788
tols90,92,1450,6,99750
tols90,92,1450,6,90444
tols90,92,1450,6,86734
tols90,92,1450,6,88237
tols90,92,1450,6,95935
