graph_name,graph_order,graph_size,fitness_value,elapsed_time(microsecond)
gre__115,117,268,84,98954
gre__115,117,268,84,97771
gre__115,117,268,84,106034
gre__115,117,268,84,98864
gre__115,117,268,84,99631
gre__115,117,268,84,96473
gre__115,117,268,84,95054
gre__115,117,268,84,94810
gre__115,117,268,84,95024
gre__115,117,268,84,95085
gre__115,117,268,84,94994
gre__115,117,268,84,94549
gre__115,117,268,84,94520
gre__115,117,268,84,101102
gre__115,117,268,84,99243
gre__115,117,268,84,98670
gre__115,117,268,83,127434
gre__115,117,268,84,100962
gre__115,117,268,84,97021
gre__115,117,268,84,111018
gre__115,117,268,83,129657
gre__115,117,268,84,104757
gre__115,117,268,84,99901
gre__115,117,268,84,96340
gre__115,117,268,84,94635
gre__115,117,268,83,94792
gre__115,117,268,84,94565
gre__115,117,268,84,97423
gre__115,117,268,84,117114
gre__115,117,268,84,131919
