graph_name,graph_order,graph_size,fitness_value,elapsed_time(microsecond)
mbeause,494,36210,7,10209966
mbeause,494,36210,8,9052411
mbeause,494,36210,7,11304522
mbeause,494,36210,7,11138524
mbeause,494,36210,7,9230516
mbeause,494,36210,7,9325860
mbeause,494,36210,8,9012968
mbeause,494,36210,8,9079023
mbeause,494,36210,6,10271798
mbeause,494,36210,7,9232942
mbeause,494,36210,6,11706270
mbeause,494,36210,6,10127267
mbeause,494,36210,6,10698858
mbeause,494,36210,7,10350421
mbeause,494,36210,6,10623543
mbeause,494,36210,8,9065463
mbeause,494,36210,6,10622321
mbeause,494,36210,6,9632094
mbeause,494,36210,7,11011741
mbeause,494,36210,6,10112241
mbeause,494,36210,6,9667546
mbeause,494,36210,8,9144025
mbeause,494,36210,8,9019840
mbeause,494,36210,7,10172262
mbeause,494,36210,7,10646936
mbeause,494,36210,7,10332187
mbeause,494,36210,6,10214498
mbeause,494,36210,7,10027290
mbeause,494,36210,6,10390900
mbeause,494,36210,6,10766192
