graph_name,graph_order,graph_size,fitness_value,elapsed_time(microsecond)
ibm32,34,91,23,9684
ibm32,34,91,23,9689
ibm32,34,91,22,9178
ibm32,34,91,23,9283
ibm32,34,91,23,9061
ibm32,34,91,21,9456
ibm32,34,91,23,9391
ibm32,34,91,23,9260
ibm32,34,91,22,9434
ibm32,34,91,23,9329
ibm32,34,91,23,9073
ibm32,34,91,23,9133
ibm32,34,91,23,9227
ibm32,34,91,23,9200
ibm32,34,91,22,10783
ibm32,34,91,23,9327
ibm32,34,91,22,10631
ibm32,34,91,22,9263
ibm32,34,91,23,8810
ibm32,34,91,23,8745
ibm32,34,91,23,9053
ibm32,34,91,23,9056
ibm32,34,91,23,9185
ibm32,34,91,21,10502
ibm32,34,91,21,9408
ibm32,34,91,23,9002
ibm32,34,91,22,8915
ibm32,34,91,23,9145
ibm32,34,91,23,8979
ibm32,34,91,23,8980
