graph_name,graph_order,graph_size,fitness_value,elapsed_time(microsecond)
watt__1,1858,4817,1232,60719071
watt__1,1858,4817,1232,59757609
watt__1,1858,4817,1232,56531691
watt__1,1858,4817,1232,60658847
watt__1,1858,4817,1232,61130560
watt__1,1858,4817,1232,53468589
watt__1,1858,4817,1232,53909143
watt__1,1858,4817,1232,53642114
watt__1,1858,4817,1232,54559783
watt__1,1858,4817,1232,53166725
watt__1,1858,4817,1232,52137812
watt__1,1858,4817,1232,55524582
watt__1,1858,4817,1232,56238718
watt__1,1858,4817,1232,54788026
watt__1,1858,4817,1232,54409450
watt__1,1858,4817,1232,52812503
watt__1,1858,4817,1232,54890167
watt__1,1858,4817,1232,53852546
watt__1,1858,4817,1232,61520157
watt__1,1858,4817,1232,57334400
watt__1,1858,4817,1232,60685434
watt__1,1858,4817,1232,59685164
watt__1,1858,4817,1232,52967312
watt__1,1858,4817,1232,56233863
watt__1,1858,4817,1232,54821540
watt__1,1858,4817,1232,57871919
watt__1,1858,4817,1232,56475062
watt__1,1858,4817,1232,56101045
watt__1,1858,4817,1232,53902211
watt__1,1858,4817,1232,57201247
