graph_name,graph_order,graph_size,fitness_value,elapsed_time(microsecond)
bcspwr06.txt,1454,2650,514,104001742
bcspwr06.txt,1454,2650,514,104071166
bcspwr06.txt,1454,2650,514,104304313
bcspwr06.txt,1454,2650,514,104393566
bcspwr06.txt,1454,2650,514,104440083
bcspwr06.txt,1454,2650,514,104671297
bcspwr06.txt,1454,2650,514,105525867
bcspwr06.txt,1454,2650,514,105629962
bcspwr06.txt,1454,2650,514,104142462
bcspwr06.txt,1454,2650,514,103711229
bcspwr06.txt,1454,2650,514,103856334
bcspwr06.txt,1454,2650,514,104747324
bcspwr06.txt,1454,2650,514,105010737
bcspwr06.txt,1454,2650,514,105399510
bcspwr06.txt,1454,2650,514,104273418
bcspwr06.txt,1454,2650,514,105741853
bcspwr06.txt,1454,2650,514,103450657
bcspwr06.txt,1454,2650,514,103235114
bcspwr06.txt,1454,2650,514,105215530
bcspwr06.txt,1454,2650,514,104713589
bcspwr06.txt,1454,2650,514,105773767
bcspwr06.txt,1454,2650,514,105165654
bcspwr06.txt,1454,2650,514,105414206
bcspwr06.txt,1454,2650,514,104142454
bcspwr06.txt,1454,2650,514,80990460
bcspwr06.txt,1454,2650,514,82308030
bcspwr06.txt,1454,2650,514,82547192
bcspwr06.txt,1454,2650,514,86312670
bcspwr06.txt,1454,2650,514,91776466
bcspwr06.txt,1454,2650,514,91542452
