graph_name,graph_order,graph_size,fitness_value,elapsed_time(microsecond)
fidapm03.txt,2532,25190,175,880600908
fidapm03.txt,2532,25190,175,910594400
fidapm03.txt,2532,25190,175,915611341
fidapm03.txt,2532,25190,175,946526055
fidapm03.txt,2532,25190,175,956081325
fidapm03.txt,2532,25190,175,960398016
fidapm03.txt,2532,25190,175,981068270
fidapm03.txt,2532,25190,175,993314466
fidapm03.txt,2532,25190,175,879507401
fidapm03.txt,2532,25190,175,935627881
fidapm03.txt,2532,25190,175,1051725962
fidapm03.txt,2532,25190,175,1017649635
fidapm03.txt,2532,25190,175,1014442677
fidapm03.txt,2532,25190,175,1015352294
fidapm03.txt,2532,25190,175,989344948
fidapm03.txt,2532,25190,175,1036442298
fidapm03.txt,2532,25190,175,928832413
fidapm03.txt,2532,25190,175,916224721
fidapm03.txt,2532,25190,175,958350440
fidapm03.txt,2532,25190,175,996433722
fidapm03.txt,2532,25190,175,983935774
fidapm03.txt,2532,25190,175,973083588
fidapm03.txt,2532,25190,175,975141798
fidapm03.txt,2532,25190,175,986068438
fidapm03.txt,2532,25190,175,510689331
fidapm03.txt,2532,25190,175,444752783
fidapm03.txt,2532,25190,175,434312024
fidapm03.txt,2532,25190,175,412155433
fidapm03.txt,2532,25190,175,400783983
fidapm03.txt,2532,25190,175,406108524
