graph_name,graph_order,graph_size,fitness_value,elapsed_time(microsecond)
Erdos981.txt,445,1381,318,7269954
Erdos981.txt,445,1381,313,7280671
Erdos981.txt,445,1381,312,7353252
Erdos981.txt,445,1381,320,7550960
Erdos981.txt,445,1381,312,7644602
Erdos981.txt,445,1381,311,7647321
Erdos981.txt,445,1381,312,7682004
Erdos981.txt,445,1381,312,7968717
Erdos981.txt,445,1381,315,7729697
Erdos981.txt,445,1381,313,7476588
Erdos981.txt,445,1381,315,7909195
Erdos981.txt,445,1381,313,8063526
Erdos981.txt,445,1381,312,7991850
Erdos981.txt,445,1381,312,7997993
Erdos981.txt,445,1381,313,8128004
Erdos981.txt,445,1381,312,7835934
Erdos981.txt,445,1381,312,7778936
Erdos981.txt,445,1381,311,7582403
Erdos981.txt,445,1381,311,7914795
Erdos981.txt,445,1381,314,7744101
Erdos981.txt,445,1381,312,8218006
Erdos981.txt,445,1381,315,7669688
Erdos981.txt,445,1381,314,7642174
Erdos981.txt,445,1381,313,7881084
Erdos981.txt,445,1381,313,5195777
Erdos981.txt,445,1381,314,5425752
Erdos981.txt,445,1381,318,5988453
Erdos981.txt,445,1381,318,6381259
Erdos981.txt,445,1381,312,6287270
Erdos981.txt,445,1381,316,6199604
