graph_name,graph_order,graph_size,fitness_value,elapsed_time(microsecond)
662_bus.txt,662,1237,215,16828530
662_bus.txt,662,1237,215,17064888
662_bus.txt,662,1237,215,17078124
662_bus.txt,662,1237,215,17096357
662_bus.txt,662,1237,215,17263180
662_bus.txt,662,1237,215,17305883
662_bus.txt,662,1237,215,17360820
662_bus.txt,662,1237,215,17406983
662_bus.txt,662,1237,215,18609011
662_bus.txt,662,1237,215,18935924
662_bus.txt,662,1237,215,18909888
662_bus.txt,662,1237,215,19168746
662_bus.txt,662,1237,215,19323499
662_bus.txt,662,1237,215,19247596
662_bus.txt,662,1237,215,19529946
662_bus.txt,662,1237,215,19666282
662_bus.txt,662,1237,215,18736697
662_bus.txt,662,1237,215,18630520
662_bus.txt,662,1237,215,19447429
662_bus.txt,662,1237,215,19319621
662_bus.txt,662,1237,215,19143939
662_bus.txt,662,1237,215,19440910
662_bus.txt,662,1237,215,19424708
662_bus.txt,662,1237,215,19637295
662_bus.txt,662,1237,215,15348551
662_bus.txt,662,1237,215,15188359
662_bus.txt,662,1237,215,16747546
662_bus.txt,662,1237,215,15972053
662_bus.txt,662,1237,215,16371052
662_bus.txt,662,1237,215,16413434
