graph_name,graph_order,graph_size,fitness_value,elapsed_time(microsecond)
Stranke94,12,46,6,1073
Stranke94,12,46,6,994
Stranke94,12,46,6,968
Stranke94,12,46,5,1059
Stranke94,12,46,6,954
Stranke94,12,46,6,987
Stranke94,12,46,6,1017
Stranke94,12,46,6,1030
Stranke94,12,46,6,1008
Stranke94,12,46,6,988
Stranke94,12,46,6,1038
Stranke94,12,46,6,981
Stranke94,12,46,6,1020
Stranke94,12,46,6,1004
Stranke94,12,46,5,1067
Stranke94,12,46,6,996
Stranke94,12,46,6,1029
Stranke94,12,46,6,1055
Stranke94,12,46,6,1013
Stranke94,12,46,6,999
Stranke94,12,46,5,1046
Stranke94,12,46,6,1012
Stranke94,12,46,5,1044
Stranke94,12,46,6,1009
Stranke94,12,46,6,1009
Stranke94,12,46,6,978
Stranke94,12,46,6,1042
Stranke94,12,46,6,1023
Stranke94,12,46,6,1019
Stranke94,12,46,6,1001
