graph_name,graph_order,graph_size,fitness_value,elapsed_time(microsecond)
M20PI_n,1184,1199,1161,21720523
M20PI_n,1184,1199,1164,20882085
M20PI_n,1184,1199,1184,16998502
M20PI_n,1184,1199,1158,22062190
M20PI_n,1184,1199,1176,19578405
M20PI_n,1184,1199,1153,22466523
M20PI_n,1184,1199,1169,22914128
M20PI_n,1184,1199,1184,17120286
M20PI_n,1184,1199,1158,23009899
M20PI_n,1184,1199,1175,20244980
M20PI_n,1184,1199,1178,24512823
M20PI_n,1184,1199,1152,21538869
M20PI_n,1184,1199,1184,16842986
M20PI_n,1184,1199,1165,21033202
M20PI_n,1184,1199,1163,22436739
M20PI_n,1184,1199,1184,17161191
M20PI_n,1184,1199,1184,17490560
M20PI_n,1184,1199,1164,21083843
M20PI_n,1184,1199,1173,24507458
M20PI_n,1184,1199,1180,22185564
M20PI_n,1184,1199,1150,23200105
M20PI_n,1184,1199,1167,21392319
M20PI_n,1184,1199,1173,21855523
M20PI_n,1184,1199,1172,23269526
M20PI_n,1184,1199,1165,23430332
M20PI_n,1184,1199,1173,20729157
M20PI_n,1184,1199,1143,25059644
M20PI_n,1184,1199,1175,19368478
M20PI_n,1184,1199,1170,23715059
M20PI_n,1184,1199,1174,20602723
