graph_name,graph_order,graph_size,fitness_value,elapsed_time(microsecond)
USAir97,334,2127,199,1075463
USAir97,334,2127,199,1162658
USAir97,334,2127,177,1552191
USAir97,334,2127,199,1081661
USAir97,334,2127,199,1098054
USAir97,334,2127,198,1470929
USAir97,334,2127,190,1497344
USAir97,334,2127,199,1133774
USAir97,334,2127,185,1624258
USAir97,334,2127,185,1487939
USAir97,334,2127,186,1516619
USAir97,334,2127,199,1128270
USAir97,334,2127,197,1534277
USAir97,334,2127,186,1468084
USAir97,334,2127,197,1551264
USAir97,334,2127,199,1071113
USAir97,334,2127,181,1802803
USAir97,334,2127,196,1388336
USAir97,334,2127,187,1442790
USAir97,334,2127,199,1078396
USAir97,334,2127,198,1480001
USAir97,334,2127,199,1071214
USAir97,334,2127,199,1149819
USAir97,334,2127,194,1508328
USAir97,334,2127,191,1649790
USAir97,334,2127,199,1161355
USAir97,334,2127,190,1670633
USAir97,334,2127,179,1750252
USAir97,334,2127,177,1498181
USAir97,334,2127,177,1481305
